filename,emotion
dataset\Actor_23\03-01-07-01-01-02-23.wav,disgust
dataset\Actor_23\03-01-07-01-02-01-23.wav,disgust
dataset\Actor_23\03-01-07-01-02-02-23.wav,disgust
dataset\Actor_23\03-01-07-02-01-01-23.wav,disgust
dataset\Actor_23\03-01-07-02-01-02-23.wav,disgust
dataset\Actor_23\03-01-07-02-02-01-23.wav,disgust
dataset\Actor_23\03-01-07-02-02-02-23.wav,disgust
dataset\Actor_23\03-01-08-01-01-01-23.wav,surprised
dataset\Actor_23\03-01-08-01-01-02-23.wav,surprised
dataset\Actor_23\03-01-08-01-02-01-23.wav,surprised
dataset\Actor_23\03-01-08-01-02-02-23.wav,surprised
dataset\Actor_23\03-01-08-02-01-01-23.wav,surprised
dataset\Actor_23\03-01-08-02-01-02-23.wav,surprised
dataset\Actor_23\03-01-08-02-02-01-23.wav,surprised
dataset\Actor_23\03-01-08-02-02-02-23.wav,surprised
dataset\Actor_24\03-01-01-01-01-01-24.wav,neutral
dataset\Actor_24\03-01-01-01-01-02-24.wav,neutral
dataset\Actor_24\03-01-01-01-02-01-24.wav,neutral
dataset\Actor_24\03-01-01-01-02-02-24.wav,neutral
dataset\Actor_24\03-01-02-01-01-01-24.wav,calm
dataset\Actor_24\03-01-02-01-01-02-24.wav,calm
dataset\Actor_24\03-01-02-01-02-01-24.wav,calm
dataset\Actor_24\03-01-02-01-02-02-24.wav,calm
dataset\Actor_24\03-01-02-02-01-01-24.wav,calm
dataset\Actor_24\03-01-02-02-01-02-24.wav,calm
dataset\Actor_24\03-01-02-02-02-01-24.wav,calm
dataset\Actor_24\03-01-02-02-02-02-24.wav,calm
dataset\Actor_24\03-01-03-01-01-01-24.wav,happy
dataset\Actor_24\03-01-03-01-01-02-24.wav,happy
dataset\Actor_24\03-01-03-01-02-01-24.wav,happy
dataset\Actor_24\03-01-03-01-02-02-24.wav,happy
dataset\Actor_24\03-01-03-02-01-01-24.wav,happy
dataset\Actor_24\03-01-03-02-01-02-24.wav,happy
dataset\Actor_24\03-01-03-02-02-01-24.wav,happy
dataset\Actor_24\03-01-03-02-02-02-24.wav,happy
dataset\Actor_24\03-01-04-01-01-01-24.wav,sad
dataset\Actor_24\03-01-04-01-01-02-24.wav,sad
dataset\Actor_24\03-01-04-01-02-01-24.wav,sad
dataset\Actor_24\03-01-04-01-02-02-24.wav,sad
dataset\Actor_24\03-01-04-02-01-01-24.wav,sad
dataset\Actor_24\03-01-04-02-01-02-24.wav,sad
dataset\Actor_24\03-01-04-02-02-01-24.wav,sad
dataset\Actor_24\03-01-04-02-02-02-24.wav,sad
dataset\Actor_24\03-01-05-01-01-01-24.wav,angry
dataset\Actor_24\03-01-05-01-01-02-24.wav,angry
dataset\Actor_24\03-01-05-01-02-01-24.wav,angry
dataset\Actor_24\03-01-05-01-02-02-24.wav,angry
dataset\Actor_24\03-01-05-02-01-01-24.wav,angry
dataset\Actor_24\03-01-05-02-01-02-24.wav,angry
dataset\Actor_24\03-01-05-02-02-01-24.wav,angry
dataset\Actor_24\03-01-05-02-02-02-24.wav,angry
dataset\Actor_24\03-01-06-01-01-01-24.wav,fearful
dataset\Actor_24\03-01-06-01-01-02-24.wav,fearful
dataset\Actor_24\03-01-06-01-02-01-24.wav,fearful
dataset\Actor_24\03-01-06-01-02-02-24.wav,fearful
dataset\Actor_24\03-01-06-02-01-01-24.wav,fearful
dataset\Actor_24\03-01-06-02-01-02-24.wav,fearful
dataset\Actor_24\03-01-06-02-02-01-24.wav,fearful
dataset\Actor_24\03-01-06-02-02-02-24.wav,fearful
dataset\Actor_24\03-01-07-01-01-01-24.wav,disgust
dataset\Actor_24\03-01-07-01-01-02-24.wav,disgust
dataset\Actor_24\03-01-07-01-02-01-24.wav,disgust
dataset\Actor_24\03-01-07-01-02-02-24.wav,disgust
dataset\Actor_24\03-01-07-02-01-01-24.wav,disgust
dataset\Actor_24\03-01-07-02-01-02-24.wav,disgust
dataset\Actor_24\03-01-07-02-02-01-24.wav,disgust
dataset\Actor_24\03-01-07-02-02-02-24.wav,disgust
dataset\Actor_24\03-01-08-01-01-01-24.wav,surprised
dataset\Actor_24\03-01-08-01-01-02-24.wav,surprised
dataset\Actor_24\03-01-08-01-02-01-24.wav,surprised
dataset\Actor_24\03-01-08-01-02-02-24.wav,surprised
dataset\Actor_24\03-01-08-02-01-01-24.wav,surprised
dataset\Actor_24\03-01-08-02-01-02-24.wav,surprised
dataset\Actor_24\03-01-08-02-02-01-24.wav,surprised
dataset\Actor_24\03-01-08-02-02-02-24.wav,surprised
dataset\audio_speech_actors_01-24\Actor_01\03-01-01-01-01-01-01.wav,neutral
dataset\audio_speech_actors_01-24\Actor_01\03-01-01-01-01-02-01.wav,neutral
dataset\audio_speech_actors_01-24\Actor_01\03-01-01-01-02-01-01.wav,neutral
dataset\audio_speech_actors_01-24\Actor_01\03-01-01-01-02-02-01.wav,neutral
dataset\audio_speech_actors_01-24\Actor_01\03-01-02-01-01-01-01.wav,calm
dataset\audio_speech_actors_01-24\Actor_01\03-01-02-01-01-02-01.wav,calm
dataset\audio_speech_actors_01-24\Actor_01\03-01-02-01-02-01-01.wav,calm
dataset\audio_speech_actors_01-24\Actor_01\03-01-02-01-02-02-01.wav,calm
dataset\audio_speech_actors_01-24\Actor_01\03-01-02-02-01-01-01.wav,calm
dataset\audio_speech_actors_01-24\Actor_01\03-01-02-02-01-02-01.wav,calm
dataset\audio_speech_actors_01-24\Actor_01\03-01-02-02-02-01-01.wav,calm
dataset\audio_speech_actors_01-24\Actor_01\03-01-02-02-02-02-01.wav,calm
dataset\audio_speech_actors_01-24\Actor_01\03-01-03-01-01-01-01.wav,happy
dataset\audio_speech_actors_01-24\Actor_01\03-01-03-01-01-02-01.wav,happy
dataset\audio_speech_actors_01-24\Actor_01\03-01-03-01-02-01-01.wav,happy
dataset\audio_speech_actors_01-24\Actor_01\03-01-03-01-02-02-01.wav,happy
dataset\audio_speech_actors_01-24\Actor_01\03-01-03-02-01-01-01.wav,happy
dataset\audio_speech_actors_01-24\Actor_01\03-01-03-02-01-02-01.wav,happy
dataset\audio_speech_actors_01-24\Actor_01\03-01-03-02-02-01-01.wav,happy
dataset\audio_speech_actors_01-24\Actor_01\03-01-03-02-02-02-01.wav,happy
dataset\audio_speech_actors_01-24\Actor_01\03-01-04-01-01-01-01.wav,sad
dataset\audio_speech_actors_01-24\Actor_01\03-01-04-01-01-02-01.wav,sad
dataset\audio_speech_actors_01-24\Actor_01\03-01-04-01-02-01-01.wav,sad
dataset\audio_speech_actors_01-24\Actor_01\03-01-04-01-02-02-01.wav,sad
dataset\audio_speech_actors_01-24\Actor_01\03-01-04-02-01-01-01.wav,sad
dataset\audio_speech_actors_01-24\Actor_01\03-01-04-02-01-02-01.wav,sad
dataset\audio_speech_actors_01-24\Actor_01\03-01-04-02-02-01-01.wav,sad
dataset\audio_speech_actors_01-24\Actor_01\03-01-04-02-02-02-01.wav,sad
dataset\audio_speech_actors_01-24\Actor_01\03-01-05-01-01-01-01.wav,angry
dataset\audio_speech_actors_01-24\Actor_01\03-01-05-01-01-02-01.wav,angry
dataset\audio_speech_actors_01-24\Actor_01\03-01-05-01-02-01-01.wav,angry
dataset\audio_speech_actors_01-24\Actor_01\03-01-05-01-02-02-01.wav,angry
dataset\audio_speech_actors_01-24\Actor_01\03-01-05-02-01-01-01.wav,angry
dataset\audio_speech_actors_01-24\Actor_01\03-01-05-02-01-02-01.wav,angry
dataset\audio_speech_actors_01-24\Actor_01\03-01-05-02-02-01-01.wav,angry
dataset\audio_speech_actors_01-24\Actor_01\03-01-05-02-02-02-01.wav,angry
dataset\audio_speech_actors_01-24\Actor_01\03-01-06-01-01-01-01.wav,fearful
dataset\audio_speech_actors_01-24\Actor_01\03-01-06-01-01-02-01.wav,fearful
dataset\audio_speech_actors_01-24\Actor_01\03-01-06-01-02-01-01.wav,fearful
dataset\audio_speech_actors_01-24\Actor_01\03-01-06-01-02-02-01.wav,fearful
dataset\audio_speech_actors_01-24\Actor_01\03-01-06-02-01-01-01.wav,fearful
dataset\audio_speech_actors_01-24\Actor_01\03-01-06-02-01-02-01.wav,fearful
dataset\audio_speech_actors_01-24\Actor_01\03-01-06-02-02-01-01.wav,fearful
dataset\audio_speech_actors_01-24\Actor_01\03-01-06-02-02-02-01.wav,fearful
dataset\audio_speech_actors_01-24\Actor_01\03-01-07-01-01-01-01.wav,disgust
dataset\audio_speech_actors_01-24\Actor_01\03-01-07-01-01-02-01.wav,disgust
dataset\audio_speech_actors_01-24\Actor_01\03-01-07-01-02-01-01.wav,disgust
dataset\audio_speech_actors_01-24\Actor_01\03-01-07-01-02-02-01.wav,disgust
dataset\audio_speech_actors_01-24\Actor_01\03-01-07-02-01-01-01.wav,disgust
dataset\audio_speech_actors_01-24\Actor_01\03-01-07-02-01-02-01.wav,disgust
dataset\audio_speech_actors_01-24\Actor_01\03-01-07-02-02-01-01.wav,disgust
dataset\audio_speech_actors_01-24\Actor_01\03-01-07-02-02-02-01.wav,disgust
dataset\audio_speech_actors_01-24\Actor_01\03-01-08-01-01-01-01.wav,surprised
dataset\audio_speech_actors_01-24\Actor_01\03-01-08-01-01-02-01.wav,surprised
dataset\audio_speech_actors_01-24\Actor_01\03-01-08-01-02-01-01.wav,surprised
dataset\audio_speech_actors_01-24\Actor_01\03-01-08-01-02-02-01.wav,surprised
dataset\audio_speech_actors_01-24\Actor_01\03-01-08-02-01-01-01.wav,surprised
dataset\audio_speech_actors_01-24\Actor_01\03-01-08-02-01-02-01.wav,surprised
dataset\audio_speech_actors_01-24\Actor_01\03-01-08-02-02-01-01.wav,surprised
dataset\audio_speech_actors_01-24\Actor_01\03-01-08-02-02-02-01.wav,surprised
dataset\audio_speech_actors_01-24\Actor_02\03-01-01-01-01-01-02.wav,neutral
dataset\audio_speech_actors_01-24\Actor_02\03-01-01-01-01-02-02.wav,neutral
dataset\audio_speech_actors_01-24\Actor_02\03-01-01-01-02-01-02.wav,neutral
dataset\audio_speech_actors_01-24\Actor_02\03-01-01-01-02-02-02.wav,neutral
dataset\audio_speech_actors_01-24\Actor_02\03-01-02-01-01-01-02.wav,calm
dataset\audio_speech_actors_01-24\Actor_02\03-01-02-01-01-02-02.wav,calm
dataset\audio_speech_actors_01-24\Actor_02\03-01-02-01-02-01-02.wav,calm
dataset\audio_speech_actors_01-24\Actor_02\03-01-02-01-02-02-02.wav,calm
dataset\audio_speech_actors_01-24\Actor_02\03-01-02-02-01-01-02.wav,calm
dataset\audio_speech_actors_01-24\Actor_02\03-01-02-02-01-02-02.wav,calm
dataset\audio_speech_actors_01-24\Actor_02\03-01-02-02-02-01-02.wav,calm
dataset\audio_speech_actors_01-24\Actor_02\03-01-02-02-02-02-02.wav,calm
dataset\audio_speech_actors_01-24\Actor_02\03-01-03-01-01-01-02.wav,happy
dataset\audio_speech_actors_01-24\Actor_02\03-01-03-01-01-02-02.wav,happy
dataset\audio_speech_actors_01-24\Actor_02\03-01-03-01-02-01-02.wav,happy
dataset\audio_speech_actors_01-24\Actor_02\03-01-03-01-02-02-02.wav,happy
dataset\audio_speech_actors_01-24\Actor_02\03-01-03-02-01-01-02.wav,happy
dataset\audio_speech_actors_01-24\Actor_02\03-01-03-02-01-02-02.wav,happy
dataset\audio_speech_actors_01-24\Actor_02\03-01-03-02-02-01-02.wav,happy
dataset\audio_speech_actors_01-24\Actor_02\03-01-03-02-02-02-02.wav,happy
dataset\audio_speech_actors_01-24\Actor_02\03-01-04-01-01-01-02.wav,sad
dataset\audio_speech_actors_01-24\Actor_02\03-01-04-01-01-02-02.wav,sad
dataset\audio_speech_actors_01-24\Actor_02\03-01-04-01-02-01-02.wav,sad
dataset\audio_speech_actors_01-24\Actor_02\03-01-04-01-02-02-02.wav,sad
dataset\audio_speech_actors_01-24\Actor_02\03-01-04-02-01-01-02.wav,sad
dataset\audio_speech_actors_01-24\Actor_02\03-01-04-02-01-02-02.wav,sad
dataset\audio_speech_actors_01-24\Actor_02\03-01-04-02-02-01-02.wav,sad
dataset\audio_speech_actors_01-24\Actor_02\03-01-04-02-02-02-02.wav,sad
dataset\audio_speech_actors_01-24\Actor_02\03-01-05-01-01-01-02.wav,angry
dataset\audio_speech_actors_01-24\Actor_02\03-01-05-01-01-02-02.wav,angry
dataset\audio_speech_actors_01-24\Actor_02\03-01-05-01-02-01-02.wav,angry
dataset\audio_speech_actors_01-24\Actor_02\03-01-05-01-02-02-02.wav,angry
dataset\audio_speech_actors_01-24\Actor_02\03-01-05-02-01-01-02.wav,angry
dataset\audio_speech_actors_01-24\Actor_02\03-01-05-02-01-02-02.wav,angry
dataset\audio_speech_actors_01-24\Actor_02\03-01-05-02-02-01-02.wav,angry
dataset\audio_speech_actors_01-24\Actor_02\03-01-05-02-02-02-02.wav,angry
dataset\audio_speech_actors_01-24\Actor_02\03-01-06-01-01-01-02.wav,fearful
dataset\audio_speech_actors_01-24\Actor_02\03-01-06-01-01-02-02.wav,fearful
dataset\audio_speech_actors_01-24\Actor_02\03-01-06-01-02-01-02.wav,fearful
dataset\audio_speech_actors_01-24\Actor_02\03-01-06-01-02-02-02.wav,fearful
dataset\audio_speech_actors_01-24\Actor_02\03-01-06-02-01-01-02.wav,fearful
dataset\audio_speech_actors_01-24\Actor_02\03-01-06-02-01-02-02.wav,fearful
dataset\audio_speech_actors_01-24\Actor_02\03-01-06-02-02-01-02.wav,fearful
dataset\audio_speech_actors_01-24\Actor_02\03-01-06-02-02-02-02.wav,fearful
dataset\audio_speech_actors_01-24\Actor_02\03-01-07-01-01-01-02.wav,disgust
dataset\audio_speech_actors_01-24\Actor_02\03-01-07-01-01-02-02.wav,disgust
dataset\audio_speech_actors_01-24\Actor_02\03-01-07-01-02-01-02.wav,disgust
dataset\audio_speech_actors_01-24\Actor_02\03-01-07-01-02-02-02.wav,disgust
dataset\audio_speech_actors_01-24\Actor_02\03-01-07-02-01-01-02.wav,disgust
dataset\audio_speech_actors_01-24\Actor_02\03-01-07-02-01-02-02.wav,disgust
dataset\audio_speech_actors_01-24\Actor_02\03-01-07-02-02-01-02.wav,disgust
dataset\audio_speech_actors_01-24\Actor_02\03-01-07-02-02-02-02.wav,disgust
dataset\audio_speech_actors_01-24\Actor_02\03-01-08-01-01-01-02.wav,surprised
dataset\audio_speech_actors_01-24\Actor_02\03-01-08-01-01-02-02.wav,surprised
dataset\audio_speech_actors_01-24\Actor_02\03-01-08-01-02-01-02.wav,surprised
dataset\audio_speech_actors_01-24\Actor_02\03-01-08-01-02-02-02.wav,surprised
dataset\audio_speech_actors_01-24\Actor_02\03-01-08-02-01-01-02.wav,surprised
dataset\audio_speech_actors_01-24\Actor_02\03-01-08-02-01-02-02.wav,surprised
dataset\audio_speech_actors_01-24\Actor_02\03-01-08-02-02-01-02.wav,surprised
dataset\audio_speech_actors_01-24\Actor_02\03-01-08-02-02-02-02.wav,surprised
dataset\audio_speech_actors_01-24\Actor_03\03-01-01-01-01-01-03.wav,neutral
dataset\audio_speech_actors_01-24\Actor_03\03-01-01-01-01-02-03.wav,neutral
dataset\audio_speech_actors_01-24\Actor_03\03-01-01-01-02-01-03.wav,neutral
dataset\audio_speech_actors_01-24\Actor_03\03-01-01-01-02-02-03.wav,neutral
dataset\audio_speech_actors_01-24\Actor_03\03-01-02-01-01-01-03.wav,calm
dataset\audio_speech_actors_01-24\Actor_03\03-01-02-01-01-02-03.wav,calm
dataset\audio_speech_actors_01-24\Actor_03\03-01-02-01-02-01-03.wav,calm
dataset\audio_speech_actors_01-24\Actor_03\03-01-02-01-02-02-03.wav,calm
dataset\audio_speech_actors_01-24\Actor_03\03-01-02-02-01-01-03.wav,calm
dataset\audio_speech_actors_01-24\Actor_03\03-01-02-02-01-02-03.wav,calm
dataset\audio_speech_actors_01-24\Actor_03\03-01-02-02-02-01-03.wav,calm
dataset\audio_speech_actors_01-24\Actor_03\03-01-02-02-02-02-03.wav,calm
dataset\audio_speech_actors_01-24\Actor_03\03-01-03-01-01-01-03.wav,happy
dataset\audio_speech_actors_01-24\Actor_03\03-01-03-01-01-02-03.wav,happy
dataset\audio_speech_actors_01-24\Actor_03\03-01-03-01-02-01-03.wav,happy
dataset\audio_speech_actors_01-24\Actor_03\03-01-03-01-02-02-03.wav,happy
dataset\audio_speech_actors_01-24\Actor_03\03-01-03-02-01-01-03.wav,happy
dataset\audio_speech_actors_01-24\Actor_03\03-01-03-02-01-02-03.wav,happy
dataset\audio_speech_actors_01-24\Actor_03\03-01-03-02-02-01-03.wav,happy
dataset\audio_speech_actors_01-24\Actor_03\03-01-03-02-02-02-03.wav,happy
dataset\audio_speech_actors_01-24\Actor_03\03-01-04-01-01-01-03.wav,sad
dataset\audio_speech_actors_01-24\Actor_03\03-01-04-01-01-02-03.wav,sad
dataset\audio_speech_actors_01-24\Actor_03\03-01-04-01-02-01-03.wav,sad
dataset\audio_speech_actors_01-24\Actor_03\03-01-04-01-02-02-03.wav,sad
dataset\audio_speech_actors_01-24\Actor_03\03-01-04-02-01-01-03.wav,sad
dataset\audio_speech_actors_01-24\Actor_03\03-01-04-02-01-02-03.wav,sad
dataset\audio_speech_actors_01-24\Actor_03\03-01-04-02-02-01-03.wav,sad
dataset\audio_speech_actors_01-24\Actor_03\03-01-04-02-02-02-03.wav,sad
dataset\audio_speech_actors_01-24\Actor_03\03-01-05-01-01-01-03.wav,angry
dataset\audio_speech_actors_01-24\Actor_03\03-01-05-01-01-02-03.wav,angry
dataset\audio_speech_actors_01-24\Actor_03\03-01-05-01-02-01-03.wav,angry
dataset\audio_speech_actors_01-24\Actor_03\03-01-05-01-02-02-03.wav,angry
dataset\audio_speech_actors_01-24\Actor_03\03-01-05-02-01-01-03.wav,angry
dataset\audio_speech_actors_01-24\Actor_03\03-01-05-02-01-02-03.wav,angry
dataset\audio_speech_actors_01-24\Actor_03\03-01-05-02-02-01-03.wav,angry
dataset\audio_speech_actors_01-24\Actor_03\03-01-05-02-02-02-03.wav,angry
dataset\audio_speech_actors_01-24\Actor_03\03-01-06-01-01-01-03.wav,fearful
dataset\audio_speech_actors_01-24\Actor_03\03-01-06-01-01-02-03.wav,fearful
dataset\audio_speech_actors_01-24\Actor_03\03-01-06-01-02-01-03.wav,fearful
dataset\audio_speech_actors_01-24\Actor_03\03-01-06-01-02-02-03.wav,fearful
dataset\audio_speech_actors_01-24\Actor_03\03-01-06-02-01-01-03.wav,fearful
dataset\audio_speech_actors_01-24\Actor_03\03-01-06-02-01-02-03.wav,fearful
dataset\audio_speech_actors_01-24\Actor_03\03-01-06-02-02-01-03.wav,fearful
dataset\audio_speech_actors_01-24\Actor_03\03-01-06-02-02-02-03.wav,fearful
dataset\audio_speech_actors_01-24\Actor_03\03-01-07-01-01-01-03.wav,disgust
dataset\audio_speech_actors_01-24\Actor_03\03-01-07-01-01-02-03.wav,disgust
dataset\audio_speech_actors_01-24\Actor_03\03-01-07-01-02-01-03.wav,disgust
dataset\audio_speech_actors_01-24\Actor_03\03-01-07-01-02-02-03.wav,disgust
dataset\audio_speech_actors_01-24\Actor_03\03-01-07-02-01-01-03.wav,disgust
dataset\audio_speech_actors_01-24\Actor_03\03-01-07-02-01-02-03.wav,disgust
dataset\audio_speech_actors_01-24\Actor_03\03-01-07-02-02-01-03.wav,disgust
dataset\audio_speech_actors_01-24\Actor_03\03-01-07-02-02-02-03.wav,disgust
dataset\audio_speech_actors_01-24\Actor_03\03-01-08-01-01-01-03.wav,surprised
dataset\audio_speech_actors_01-24\Actor_03\03-01-08-01-01-02-03.wav,surprised
dataset\audio_speech_actors_01-24\Actor_03\03-01-08-01-02-01-03.wav,surprised
dataset\audio_speech_actors_01-24\Actor_03\03-01-08-01-02-02-03.wav,surprised
dataset\audio_speech_actors_01-24\Actor_03\03-01-08-02-01-01-03.wav,surprised
dataset\audio_speech_actors_01-24\Actor_03\03-01-08-02-01-02-03.wav,surprised
dataset\audio_speech_actors_01-24\Actor_03\03-01-08-02-02-01-03.wav,surprised
dataset\audio_speech_actors_01-24\Actor_03\03-01-08-02-02-02-03.wav,surprised
dataset\audio_speech_actors_01-24\Actor_04\03-01-01-01-01-01-04.wav,neutral
dataset\audio_speech_actors_01-24\Actor_04\03-01-01-01-01-02-04.wav,neutral
dataset\audio_speech_actors_01-24\Actor_04\03-01-01-01-02-01-04.wav,neutral
dataset\audio_speech_actors_01-24\Actor_04\03-01-01-01-02-02-04.wav,neutral
dataset\audio_speech_actors_01-24\Actor_04\03-01-02-01-01-01-04.wav,calm
dataset\audio_speech_actors_01-24\Actor_04\03-01-02-01-01-02-04.wav,calm
dataset\audio_speech_actors_01-24\Actor_04\03-01-02-01-02-01-04.wav,calm
dataset\audio_speech_actors_01-24\Actor_04\03-01-02-01-02-02-04.wav,calm
dataset\audio_speech_actors_01-24\Actor_04\03-01-02-02-01-01-04.wav,calm
dataset\audio_speech_actors_01-24\Actor_04\03-01-02-02-01-02-04.wav,calm
dataset\audio_speech_actors_01-24\Actor_04\03-01-02-02-02-01-04.wav,calm
dataset\audio_speech_actors_01-24\Actor_04\03-01-02-02-02-02-04.wav,calm
dataset\audio_speech_actors_01-24\Actor_04\03-01-03-01-01-01-04.wav,happy
dataset\audio_speech_actors_01-24\Actor_04\03-01-03-01-01-02-04.wav,happy
dataset\audio_speech_actors_01-24\Actor_04\03-01-03-01-02-01-04.wav,happy
dataset\audio_speech_actors_01-24\Actor_04\03-01-03-01-02-02-04.wav,happy
dataset\audio_speech_actors_01-24\Actor_04\03-01-03-02-01-01-04.wav,happy
dataset\audio_speech_actors_01-24\Actor_04\03-01-03-02-01-02-04.wav,happy
dataset\audio_speech_actors_01-24\Actor_04\03-01-03-02-02-01-04.wav,happy
dataset\audio_speech_actors_01-24\Actor_04\03-01-03-02-02-02-04.wav,happy
dataset\audio_speech_actors_01-24\Actor_04\03-01-04-01-01-01-04.wav,sad
dataset\audio_speech_actors_01-24\Actor_04\03-01-04-01-01-02-04.wav,sad
dataset\audio_speech_actors_01-24\Actor_04\03-01-04-01-02-01-04.wav,sad
dataset\audio_speech_actors_01-24\Actor_04\03-01-04-01-02-02-04.wav,sad
dataset\audio_speech_actors_01-24\Actor_04\03-01-04-02-01-01-04.wav,sad
dataset\audio_speech_actors_01-24\Actor_04\03-01-04-02-01-02-04.wav,sad
dataset\audio_speech_actors_01-24\Actor_04\03-01-04-02-02-01-04.wav,sad
dataset\audio_speech_actors_01-24\Actor_04\03-01-04-02-02-02-04.wav,sad
dataset\audio_speech_actors_01-24\Actor_04\03-01-05-01-01-01-04.wav,angry
dataset\audio_speech_actors_01-24\Actor_04\03-01-05-01-01-02-04.wav,angry
dataset\audio_speech_actors_01-24\Actor_04\03-01-05-01-02-01-04.wav,angry
dataset\audio_speech_actors_01-24\Actor_04\03-01-05-01-02-02-04.wav,angry
dataset\audio_speech_actors_01-24\Actor_04\03-01-05-02-01-01-04.wav,angry
dataset\audio_speech_actors_01-24\Actor_04\03-01-05-02-01-02-04.wav,angry
dataset\audio_speech_actors_01-24\Actor_04\03-01-05-02-02-01-04.wav,angry
dataset\audio_speech_actors_01-24\Actor_04\03-01-05-02-02-02-04.wav,angry
dataset\audio_speech_actors_01-24\Actor_04\03-01-06-01-01-01-04.wav,fearful
dataset\audio_speech_actors_01-24\Actor_04\03-01-06-01-01-02-04.wav,fearful
dataset\audio_speech_actors_01-24\Actor_04\03-01-06-01-02-01-04.wav,fearful
dataset\audio_speech_actors_01-24\Actor_04\03-01-06-01-02-02-04.wav,fearful
dataset\audio_speech_actors_01-24\Actor_04\03-01-06-02-01-01-04.wav,fearful
dataset\audio_speech_actors_01-24\Actor_04\03-01-06-02-01-02-04.wav,fearful
dataset\audio_speech_actors_01-24\Actor_04\03-01-06-02-02-01-04.wav,fearful
dataset\audio_speech_actors_01-24\Actor_04\03-01-06-02-02-02-04.wav,fearful
dataset\audio_speech_actors_01-24\Actor_04\03-01-07-01-01-01-04.wav,disgust
dataset\audio_speech_actors_01-24\Actor_04\03-01-07-01-01-02-04.wav,disgust
dataset\audio_speech_actors_01-24\Actor_04\03-01-07-01-02-01-04.wav,disgust
dataset\audio_speech_actors_01-24\Actor_04\03-01-07-01-02-02-04.wav,disgust
dataset\audio_speech_actors_01-24\Actor_04\03-01-07-02-01-01-04.wav,disgust
dataset\audio_speech_actors_01-24\Actor_04\03-01-07-02-01-02-04.wav,disgust
dataset\audio_speech_actors_01-24\Actor_04\03-01-07-02-02-01-04.wav,disgust
dataset\audio_speech_actors_01-24\Actor_04\03-01-07-02-02-02-04.wav,disgust
dataset\audio_speech_actors_01-24\Actor_04\03-01-08-01-01-01-04.wav,surprised
dataset\audio_speech_actors_01-24\Actor_04\03-01-08-01-01-02-04.wav,surprised
dataset\audio_speech_actors_01-24\Actor_04\03-01-08-01-02-01-04.wav,surprised
dataset\audio_speech_actors_01-24\Actor_04\03-01-08-01-02-02-04.wav,surprised
dataset\audio_speech_actors_01-24\Actor_04\03-01-08-02-01-01-04.wav,surprised
dataset\audio_speech_actors_01-24\Actor_04\03-01-08-02-01-02-04.wav,surprised
dataset\audio_speech_actors_01-24\Actor_04\03-01-08-02-02-01-04.wav,surprised
dataset\audio_speech_actors_01-24\Actor_04\03-01-08-02-02-02-04.wav,surprised
dataset\audio_speech_actors_01-24\Actor_05\03-01-01-01-01-01-05.wav,neutral
dataset\audio_speech_actors_01-24\Actor_05\03-01-01-01-01-02-05.wav,neutral
dataset\audio_speech_actors_01-24\Actor_05\03-01-01-01-02-01-05.wav,neutral
